,did,dre,gid
4256,22,Downs,2009120603
4257,23,Punt,2009120603
4258,24,Touchdown,2009120603
4259,25,End of Game,2009120603
4260,1,Touchdown,2009120604
4261,2,Field Goal,2009120604
4262,3,Punt,2009120604
4263,4,Punt,2009120604
4264,5,Touchdown,2009120604
4265,6,Fumble,2009120604
4266,7,Punt,2009120604
4267,8,Interception,2009120604
4268,9,Touchdown,2009120604
4269,10,Touchdown,2009120604
4270,11,Field Goal,2009120604
4271,12,Punt,2009120604
4272,13,Missed FG,2009120604
4273,14,Downs,2009120604
4274,15,Punt,2009120604
4275,16,Downs,2009120604
4276,17,Field Goal,2009120604
4277,18,Touchdown,2009120604
4278,19,Downs,2009120604
4279,20,End of Game,2009120604
4280,1,Field Goal,2009120605
4281,2,Interception,2009120605
4282,3,Downs,2009120605
4283,4,Punt,2009120605
4284,5,Punt,2009120605
4285,6,Punt,2009120605
4286,7,Touchdown,2009120605
4287,8,Punt,2009120605
4288,9,Touchdown,2009120605
4289,10,Touchdown,2009120605
4290,11,Field Goal,2009120605
4291,12,End of Half,2009120605
4292,13,Punt,2009120605
4293,14,Safety,2009120605
4294,15,Interception,2009120605
4295,16,Field Goal,2009120605
4296,17,Punt,2009120605
4297,18,Field Goal,2009120605
4298,19,Punt,2009120605
4299,20,Interception,2009120605
4300,21,Punt,2009120605
4301,22,Touchdown,2009120605
4302,23,End of Game,2009120605
4303,1,Interception,2009120606
4304,2,Punt,2009120606
4305,3,Touchdown,2009120606
4306,4,Field Goal,2009120606
4307,5,Punt,2009120606
4308,6,Punt,2009120606
4309,7,Touchdown,2009120606
4310,8,Punt,2009120606
4311,9,Punt,2009120606
4312,10,Punt,2009120606
4313,11,Fumble,2009120606
4314,12,Field Goal,2009120606
4315,13,End of Half,2009120606
4316,14,Downs,2009120606
4317,15,Field Goal,2009120606
4318,16,Interception,2009120606
4319,17,Touchdown,2009120606
4320,18,Interception,2009120606
4321,19,Field Goal,2009120606
4322,20,Punt,2009120606
4323,21,Punt,2009120606
4324,22,Fumble,2009120606
4325,23,Punt,2009120606
4326,24,Fumble,2009120606
4327,25,Touchdown,2009120606
4328,26,Touchdown,2009120606
4329,27,Punt,2009120606
4330,28,Field Goal,2009120606
4331,29,Downs,2009120606
4332,30,End of Game,2009120606
4333,1,Field Goal,2009120607
4334,2,Field Goal,2009120607
4335,3,Punt,2009120607
4336,4,Punt,2009120607
4337,5,Downs,2009120607
4338,6,Punt,2009120607
4339,7,Touchdown,2009120607
4340,8,Field Goal,2009120607
4341,9,Punt,2009120607
4342,10,Punt,2009120607
4343,11,Interception,2009120607
4344,12,Punt,2009120607
4345,13,End of Half,2009120607
4346,14,Punt,2009120607
4347,15,Punt,2009120607
4348,16,Punt,2009120607
4349,17,Missed FG,2009120607
4350,18,Touchdown,2009120607
4351,19,Touchdown,2009120607
4352,20,Touchdown,2009120607
4353,21,Touchdown,2009120607
4354,22,Touchdown,2009120607
4355,23,End of Game,2009120607
4356,1,Punt,2009120608
4357,2,Touchdown,2009120608
4358,3,Punt,2009120608
4359,4,Field Goal,2009120608
4360,5,Field Goal,2009120608
4361,6,Punt,2009120608
4362,7,Touchdown,2009120608
4363,8,Touchdown,2009120608
4364,9,Punt,2009120608
4365,10,Interception,2009120608
4366,11,End of Half,2009120608
4367,12,Field Goal,2009120608
4368,13,Downs,2009120608
4369,14,Touchdown,2009120608
4370,15,Field Goal,2009120608
4371,16,Field Goal,2009120608
4372,17,Field Goal,2009120608
4373,18,Missed FG,2009120608
4374,19,Touchdown,2009120608
4375,20,Interception,2009120608
4376,21,Missed FG,2009120608
4377,22,Fumble,2009120608
4378,23,Field Goal,2009120608
4379,1,Touchdown,2009120609
4380,2,Field Goal,2009120609
4381,3,Missed FG,2009120609
4382,4,Touchdown,2009120609
4383,5,Fumble,2009120609
4384,6,Punt,2009120609
4385,7,Punt,2009120609
4386,8,Field Goal,2009120609
4387,9,Touchdown,2009120609
4388,10,Punt,2009120609
4389,11,Touchdown,2009120609
4390,12,Punt,2009120609
4391,13,Downs,2009120609
4392,14,Touchdown,2009120609
4393,15,Field Goal,2009120609
4394,16,Touchdown,2009120609
4395,17,Field Goal,2009120609
4396,18,End of Game,2009120609
4397,1,Fumble,2009120610
4398,2,Touchdown,2009120610
4399,3,Punt,2009120610
4400,4,Punt,2009120610
4401,5,Touchdown,2009120610
4402,6,Punt,2009120610
4403,7,Punt,2009120610
4404,8,Punt,2009120610
4405,9,Touchdown,2009120610
4406,10,Field Goal,2009120610
4407,11,Touchdown,2009120610
4408,12,Punt,2009120610
4409,13,End of Half,2009120610
4410,14,Interception,2009120610
4411,15,Field Goal,2009120610
4412,16,Interception,2009120610
4413,17,Field Goal,2009120610
4414,18,Punt,2009120610
4415,19,Punt,2009120610
4416,20,Punt,2009120610
4417,21,Field Goal,2009120610
4418,22,Touchdown,2009120610
4419,23,End of Game,2009120610
4420,1,Punt,2009120611
4421,2,Punt,2009120611
4422,3,Punt,2009120611
4423,4,Punt,2009120611
4424,5,Field Goal,2009120611
4425,6,Fumble,2009120611
4426,7,Touchdown,2009120611
4427,8,Touchdown,2009120611
4428,9,Fumble,2009120611
4429,10,Touchdown,2009120611
4430,11,Missed FG,2009120611
4431,12,Interception,2009120611
4432,13,Punt,2009120611
4433,14,Punt,2009120611
4434,15,Touchdown,2009120611
4435,16,Touchdown,2009120611
4436,17,Punt,2009120611
4437,18,Punt,2009120611
4438,19,Missed FG,2009120611
4439,20,Field Goal,2009120611
4440,21,Punt,2009120611
4441,22,Downs,2009120611
4442,23,Punt,2009120611
4443,24,Touchdown,2009120611
4444,25,End of Game,2009120611
4445,1,Punt,2009120612
4446,2,Punt,2009120612
4447,3,Fumble,2009120612
4448,4,Downs,2009120612
4449,5,Punt,2009120612
4450,6,Touchdown,2009120612
4451,7,Punt,2009120612
4452,8,Touchdown,2009120612
4453,9,Punt,2009120612
4454,10,Touchdown,2009120612
4455,11,Touchdown,2009120612
4456,12,Punt,2009120612
4457,13,Punt,2009120612
4458,14,Punt,2009120612
4459,15,Punt,2009120612
4460,16,End of Half,2009120612
4461,17,Punt,2009120612
4462,18,Punt,2009120612
4463,19,Punt,2009120612
4464,20,Punt,2009120612
4465,21,Punt,2009120612
4466,22,Punt,2009120612
4467,23,Punt,2009120612
4468,24,Punt,2009120612
4469,25,Fumble,2009120612
4470,26,Field Goal,2009120612
4471,27,Field Goal,2009120612
4472,28,Punt,2009120612
4473,29,Punt,2009120612
4474,30,Field Goal,2009120612
4475,1,Touchdown,2009120613
4476,2,Punt,2009120613
4477,3,Touchdown,2009120613
4478,4,Touchdown,2009120613
4479,5,Punt,2009120613
4480,6,Interception,2009120613
4481,7,Downs,2009120613
4482,8,Field Goal,2009120613
4483,9,End of Half,2009120613
4484,10,Punt,2009120613
4485,11,Touchdown,2009120613
4486,12,Field Goal,2009120613
4487,13,Punt,2009120613
4488,14,Touchdown,2009120613
4489,15,Punt,2009120613
4490,16,Punt,2009120613
4491,17,Interception,2009120613
4492,18,Punt,2009120613
4493,19,Punt,2009120613
4494,20,Downs,2009120613
4495,21,Punt,2009120613
4496,22,Field Goal,2009120613
4497,23,Interception,2009120613
4498,24,End of Game,2009120613
4499,1,Field Goal,2009120700
4500,2,Fumble,2009120700
4501,3,Interception,2009120700
4502,4,Interception,2009120700
4503,5,Punt,2009120700
4504,6,Punt,2009120700
4505,7,Punt,2009120700
4506,8,Punt,2009120700
4507,9,Touchdown,2009120700
4508,10,Punt,2009120700
4509,11,Touchdown,2009120700
4510,12,End of Half,2009120700
4511,13,Punt,2009120700
4512,14,Fumble,2009120700
4513,15,Touchdown,2009120700
4514,16,Interception,2009120700
4515,17,Touchdown,2009120700
4516,18,Missed FG,2009120700
4517,19,Punt,2009120700
4518,20,Touchdown,2009120700
4519,21,Interception,2009120700
4520,22,Punt,2009120700
4521,23,Interception,2009120700
4522,24,Field Goal,2009120700
4523,25,Downs,2009120700
4524,26,End of Game,2009120700
4525,1,Punt,2009121000
4526,2,Punt,2009121000
4527,3,Punt,2009121000
4528,4,Punt,2009121000
4529,5,Field Goal,2009121000
4530,6,Punt,2009121000
4531,7,Punt,2009121000
4532,8,Punt,2009121000
4533,9,Field Goal,2009121000
4534,10,Punt,2009121000
4535,11,Touchdown,2009121000
4536,12,Field Goal,2009121000
4537,13,Punt,2009121000
4538,14,Punt,2009121000
4539,15,Punt,2009121000
4540,16,Punt,2009121000
4541,17,Field Goal,2009121000
4542,18,Punt,2009121000
4543,19,Punt,2009121000
4544,20,Punt,2009121000
4545,21,Downs,2009121000
4546,22,Punt,2009121000
4547,1,Field Goal,2009121300
4548,2,Field Goal,2009121300
4549,3,Field Goal,2009121300
4550,4,Touchdown,2009121300
4551,5,Punt,2009121300
4552,6,Touchdown,2009121300
4553,7,Field Goal,2009121300
4554,8,Touchdown,2009121300
4555,9,Touchdown,2009121300
4556,10,Punt,2009121300
4557,11,Touchdown,2009121300
4558,12,Field Goal,2009121300
4559,13,Interception,2009121300
4560,14,Downs,2009121300
4561,15,Downs,2009121300
4562,16,End of Game,2009121300
4563,1,Punt,2009121301
4564,2,Fumble,2009121301
4565,3,Missed FG,2009121301
4566,4,Punt,2009121301
4567,5,Punt,2009121301
4568,6,Field Goal,2009121301
4569,7,Punt,2009121301
4570,8,Touchdown,2009121301
4571,9,Field Goal,2009121301
4572,10,Touchdown,2009121301
4573,11,Interception,2009121301
4574,12,Field Goal,2009121301
4575,13,End of Half,2009121301
4576,14,Touchdown,2009121301
4577,15,Punt,2009121301
4578,16,Touchdown,2009121301
4579,17,Punt,2009121301
4580,18,Touchdown,2009121301
4581,19,Interception,2009121301
4582,20,Punt,2009121301
4583,21,Downs,2009121301
4584,22,Touchdown,2009121301
4585,23,Downs,2009121301
4586,24,End of Game,2009121301
4587,1,Punt,2009121302
4588,2,Touchdown,2009121302
4589,3,Punt,2009121302
4590,4,Field Goal,2009121302
4591,5,Interception,2009121302
4592,6,Field Goal,2009121302
4593,7,Punt,2009121302
4594,8,Punt,2009121302
4595,9,Touchdown,2009121302
4596,10,Fumble,2009121302
4597,11,End of Half,2009121302
4598,12,Fumble,2009121302
4599,13,Touchdown,2009121302
4600,14,Punt,2009121302
4601,15,Punt,2009121302
4602,16,Punt,2009121302
4603,17,Interception,2009121302
4604,18,Touchdown,2009121302
4605,19,Punt,2009121302
4606,20,Missed FG,2009121302
4607,21,Punt,2009121302
4608,22,Punt,2009121302
4609,23,Downs,2009121302
4610,24,End of Game,2009121302
4611,1,Touchdown,2009121303
4612,2,Punt,2009121303
4613,3,Field Goal,2009121303
4614,4,Punt,2009121303
4615,5,Touchdown,2009121303
4616,6,Punt,2009121303
4617,7,Touchdown,2009121303
4618,8,Punt,2009121303
4619,9,Downs,2009121303
4620,10,Touchdown,2009121303
4621,11,Missed FG,2009121303
4622,12,Punt,2009121303
4623,13,Punt,2009121303
4624,14,Punt,2009121303
4625,15,Field Goal,2009121303
4626,16,Punt,2009121303
4627,17,Interception,2009121303
4628,18,Interception,2009121303
4629,19,Downs,2009121303
4630,20,Fumble,2009121303
4631,21,Downs,2009121303
4632,22,Punt,2009121303
4633,23,Downs,2009121303
4634,24,Punt,2009121303
4635,25,Downs,2009121303
4636,26,Punt,2009121303
4637,27,End of Game,2009121303
4638,1,Touchdown,2009121304
4639,2,Punt,2009121304
4640,3,Touchdown,2009121304
4641,4,Downs,2009121304
4642,5,Punt,2009121304
4643,6,Punt,2009121304
4644,7,Touchdown,2009121304
4645,8,Touchdown,2009121304
4646,9,Punt,2009121304
4647,10,Downs,2009121304
4648,11,Interception,2009121304
4649,12,End of Half,2009121304
4650,13,Punt,2009121304
4651,14,Punt,2009121304
4652,15,Punt,2009121304
4653,16,Interception,2009121304
4654,17,Interception,2009121304
4655,18,Punt,2009121304
4656,19,Missed FG,2009121304
4657,20,Interception,2009121304
4658,21,Field Goal,2009121304
4659,22,Punt,2009121304
4660,23,Touchdown,2009121304
4661,24,Touchdown,2009121304
4662,25,Downs,2009121304
4663,26,End of Game,2009121304
4664,1,Punt,2009121305
4665,2,Punt,2009121305
4666,3,Touchdown,2009121305
4667,4,Punt,2009121305
4668,5,Touchdown,2009121305
4669,6,Touchdown,2009121305
4670,7,Fumble,2009121305
4671,8,Punt,2009121305
4672,9,End of Half,2009121305
4673,10,Punt,2009121305
4674,11,Missed FG,2009121305
4675,12,Field Goal,2009121305
4676,13,Punt,2009121305
4677,14,Punt,2009121305
4678,15,Fumble,2009121305
4679,16,Punt,2009121305
4680,17,Punt,2009121305
4681,18,Downs,2009121305
4682,19,Interception,2009121305
4683,20,Punt,2009121305
4684,21,Punt,2009121305
4685,22,Downs,2009121305
4686,23,Punt,2009121305
4687,24,End of Game,2009121305
4688,1,Punt,2009121306
4689,2,Punt,2009121306
4690,3,Punt,2009121306
4691,4,Fumble,2009121306
4692,5,Downs,2009121306
4693,6,Touchdown,2009121306
4694,7,Field Goal,2009121306
4695,8,Fumble,2009121306
4696,9,Punt,2009121306
4697,10,Field Goal,2009121306
4698,11,Downs,2009121306
4699,12,Punt,2009121306
4700,13,Interception,2009121306
4701,14,Interception,2009121306
4702,15,Punt,2009121306
4703,16,Field Goal,2009121306
4704,17,Touchdown,2009121306
4705,18,Punt,2009121306
4706,19,Punt,2009121306
4707,20,Missed FG,2009121306
4708,21,Interception,2009121306
4709,22,Field Goal,2009121306
4710,23,Interception,2009121306
4711,24,Punt,2009121306
4712,25,Interception,2009121306
4713,1,Punt,2009121307
4714,2,Punt,2009121307
4715,3,Punt,2009121307
4716,4,Interception,2009121307
4717,5,Punt,2009121307
4718,6,Field Goal,2009121307
4719,7,Punt,2009121307
4720,8,Touchdown,2009121307
4721,9,Touchdown,2009121307
4722,10,Field Goal,2009121307
4723,11,Fumble,2009121307
4724,12,Field Goal,2009121307
4725,13,Touchdown,2009121307
4726,14,Punt,2009121307
4727,15,Punt,2009121307
4728,16,Field Goal,2009121307
4729,17,Punt,2009121307
4730,18,Punt,2009121307
4731,19,Touchdown,2009121307
4732,20,Punt,2009121307
4733,21,End of Game,2009121307
4734,1,Punt,2009121308
4735,2,Downs,2009121308
4736,3,Punt,2009121308
4737,4,Punt,2009121308
4738,5,Punt,2009121308
4739,6,Interception,2009121308
4740,7,Touchdown,2009121308
4741,8,Fumble,2009121308
4742,9,Punt,2009121308
4743,10,Punt,2009121308
4744,11,Punt,2009121308
4745,12,Punt,2009121308
4746,13,Missed FG,2009121308
4747,14,Touchdown,2009121308
4748,15,End of Half,2009121308
4749,16,Fumble,2009121308
4750,17,Punt,2009121308
4751,18,Touchdown,2009121308
4752,19,Field Goal,2009121308
4753,20,Field Goal,2009121308
4754,21,Punt,2009121308
4755,22,Field Goal,2009121308
4756,23,Downs,2009121308
4757,24,End of Game,2009121308
4758,1,Interception,2009121309
4759,2,Field Goal,2009121309
4760,3,Punt,2009121309
4761,4,Field Goal,2009121309
4762,5,Punt,2009121309
4763,6,Punt,2009121309
4764,7,Punt,2009121309
4765,8,Punt,2009121309
4766,9,Punt,2009121309
4767,10,Field Goal,2009121309
4768,11,Punt,2009121309
4769,12,Touchdown,2009121309
4770,13,Punt,2009121309
4771,14,Field Goal,2009121309
4772,15,End of Half,2009121309
4773,16,Punt,2009121309
4774,17,Punt,2009121309
4775,18,Fumble,2009121309
4776,19,Field Goal,2009121309
4777,20,Punt,2009121309
4778,21,Missed FG,2009121309
4779,22,Interception,2009121309
4780,23,Touchdown,2009121309
4781,24,Downs,2009121309
4782,25,Punt,2009121309
4783,26,Interception,2009121309
4784,27,Punt,2009121309
4785,28,Downs,2009121309
4786,29,End of Game,2009121309
4787,1,Punt,2009121310
4788,2,Punt,2009121310
4789,3,Punt,2009121310
4790,4,Touchdown,2009121310
4791,5,Punt,2009121310
4792,6,Touchdown,2009121310
4793,7,Punt,2009121310
4794,8,Punt,2009121310
4795,9,Punt,2009121310
4796,10,Field Goal,2009121310
4797,11,Interception,2009121310
4798,12,Field Goal,2009121310
4799,13,Interception,2009121310
4800,14,Field Goal,2009121310
4801,15,Punt,2009121310
4802,16,Punt,2009121310
4803,17,Field Goal,2009121310
4804,18,Interception,2009121310
4805,19,Touchdown,2009121310
4806,20,Touchdown,2009121310
4807,21,Touchdown,2009121310
4808,22,Interception,2009121310
4809,23,Punt,2009121310
4810,24,Interception,2009121310
4811,25,End of Game,2009121310
4812,1,Punt,2009121311
4813,2,Punt,2009121311
4814,3,Punt,2009121311
4815,4,Punt,2009121311
4816,5,Field Goal,2009121311
4817,6,Touchdown,2009121311
4818,7,Touchdown,2009121311
4819,8,Field Goal,2009121311
4820,9,Punt,2009121311
4821,10,Punt,2009121311
4822,11,Punt,2009121311
4823,12,Touchdown,2009121311
4824,13,Missed FG,2009121311
4825,14,Punt,2009121311
4826,15,Field Goal,2009121311
4827,16,Punt,2009121311
4828,17,Punt,2009121311
4829,18,Touchdown,2009121311
4830,19,Interception,2009121311
4831,20,Touchdown,2009121311
4832,21,Punt,2009121311
4833,22,Downs,2009121311
4834,23,Field Goal,2009121311
4835,24,Downs,2009121311
4836,25,End of Game,2009121311
4837,1,Field Goal,2009121312
4838,2,Touchdown,2009121312
4839,3,Punt,2009121312
4840,4,Field Goal,2009121312
4841,5,Downs,2009121312
4842,6,Interception,2009121312
4843,7,Missed FG,2009121312
4844,8,Punt,2009121312
4845,9,End of Half,2009121312
4846,10,Punt,2009121312
4847,11,Punt,2009121312
4848,12,Punt,2009121312
4849,13,Touchdown,2009121312
4850,14,Touchdown,2009121312
4851,15,Punt,2009121312
4852,16,Field Goal,2009121312
4853,17,Touchdown,2009121312
4854,18,End of Game,2009121312
4855,1,Touchdown,2009121313
4856,2,Fumble,2009121313
4857,3,Field Goal,2009121313
4858,4,Punt,2009121313
4859,5,Touchdown,2009121313
4860,6,Field Goal,2009121313
4861,7,Punt,2009121313
4862,8,Touchdown,2009121313
4863,9,Touchdown,2009121313
4864,10,Fumble,2009121313
4865,11,Touchdown,2009121313
4866,12,Interception,2009121313
4867,13,Fumble,2009121313
4868,14,Punt,2009121313
4869,15,Touchdown,2009121313
4870,16,Touchdown,2009121313
4871,17,Punt,2009121313
4872,18,Punt,2009121313
4873,19,Punt,2009121313
4874,20,Touchdown,2009121313
4875,21,Touchdown,2009121313
4876,22,Punt,2009121313
4877,23,Fumble,2009121313
4878,24,End of Game,2009121313
4879,1,Interception,2009121400
4880,2,Punt,2009121400
4881,3,Punt,2009121400
4882,4,Fumble,2009121400
4883,5,Touchdown,2009121400
4884,6,Fumble,2009121400
4885,7,Field Goal,2009121400
4886,8,Interception,2009121400
4887,9,Punt,2009121400
4888,10,Punt,2009121400
4889,11,Missed FG,2009121400
4890,12,Interception,2009121400
4891,13,Touchdown,2009121400
4892,14,Fumble,2009121400
4893,15,End of Half,2009121400
4894,16,Punt,2009121400
4895,17,Punt,2009121400
4896,18,Field Goal,2009121400
4897,19,Interception,2009121400
4898,20,Touchdown,2009121400
4899,21,Punt,2009121400
4900,22,Fumble,2009121400
4901,23,Touchdown,2009121400
4902,24,Punt,2009121400
4903,25,Punt,2009121400
4904,26,Fumble,2009121400
4905,27,End of Game,2009121400
4906,1,Field Goal,2009121700
4907,2,Touchdown,2009121700
4908,3,Touchdown,2009121700
4909,4,Touchdown,2009121700
4910,5,Touchdown,2009121700
4911,6,Touchdown,2009121700
4912,7,Missed FG,2009121700
4913,8,Interception,2009121700
4914,9,Touchdown,2009121700
4915,10,Touchdown,2009121700
4916,11,Touchdown,2009121700
4917,12,Punt,2009121700
4918,13,Punt,2009121700
4919,14,Punt,2009121700
4920,15,Punt,2009121700
4921,16,Touchdown,2009121700
4922,17,Punt,2009121700
4923,18,Punt,2009121700
4924,19,Interception,2009121700
4925,20,End of Game,2009121700
4926,1,Punt,2009121900
4927,2,Touchdown,2009121900
4928,3,Punt,2009121900
4929,4,Touchdown,2009121900
4930,5,Punt,2009121900
4931,6,Punt,2009121900
4932,7,Field Goal,2009121900
4933,8,Punt,2009121900
4934,9,Interception,2009121900
4935,10,Punt,2009121900
4936,11,Fumble,2009121900
4937,12,Field Goal,2009121900
4938,13,End of Half,2009121900
4939,14,Touchdown,2009121900
4940,15,Punt,2009121900
4941,16,Punt,2009121900
4942,17,Touchdown,2009121900
4943,18,Punt,2009121900
4944,19,Touchdown,2009121900
4945,20,Missed FG,2009121900
4946,21,Fumble,2009121900
4947,22,End of Game,2009121900
4948,1,Interception,2009122000
4949,2,Touchdown,2009122000
4950,3,Interception,2009122000
4951,4,Touchdown,2009122000
4952,5,Downs,2009122000
4953,6,Punt,2009122000
4954,7,Missed FG,2009122000
4955,8,Punt,2009122000
4956,9,Punt,2009122000
4957,10,End of Half,2009122000
4958,11,Touchdown,2009122000
4959,12,Fumble,2009122000
4960,13,Touchdown,2009122000
4961,14,Fumble,2009122000
4962,15,Field Goal,2009122000
4963,16,Punt,2009122000
4964,17,Punt,2009122000
4965,18,Punt,2009122000
4966,19,Punt,2009122000
4967,20,Punt,2009122000
4968,21,Punt,2009122000
4969,22,Punt,2009122000
4970,23,Punt,2009122000
4971,24,Interception,2009122000
4972,25,Punt,2009122000
4973,26,Interception,2009122000
4974,27,Interception,2009122000
4975,28,Downs,2009122000
4976,29,End of Game,2009122000
4977,1,Field Goal,2009122001
4978,2,Interception,2009122001
4979,3,Punt,2009122001
4980,4,Touchdown,2009122001
4981,5,Punt,2009122001
4982,6,Punt,2009122001
4983,7,Interception,2009122001
4984,8,Touchdown,2009122001
4985,9,Missed FG,2009122001
4986,10,Punt,2009122001
4987,11,Punt,2009122001
4988,12,Field Goal,2009122001
4989,13,Punt,2009122001
4990,14,Punt,2009122001
4991,15,Punt,2009122001
